"","MasVnrArea","MasVnrType","GarageType","GarageFinish","GarageQual","GarageCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","Electrical","MSZoning","Exterior1st","Exterior2nd","KitchenQual","SaleType","BsmtUnfSF","GarageCars","GarageArea","BsmtFinSF1","Id","LotArea","LotShape","Neighborhood","HouseStyle","OverallQual","YearBuilt","YearRemodAdd","ExterQual","Foundation","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","TotRmsAbvGrd","Fireplaces","PavedDrive","SaleCondition","SalePrice","TotalSF","Total_Bathrooms","TotalPorchSF"
"88",76,"Stone","Detchd","RFn","TA","TA","Gd","TA","Av","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","New",612,2,528,0,88,3951,"Reg","Somerst","2Story",6,2009,2009,"Gd","PConc","Ex","Y",612,612,1224,4,0,"Y","Partial",12.0106658491876,1836,2.5,234
"89",0,"None","Attchd","Unf","TA","TA","TA","Fa","No","Unf","SBrkr","C (all)","Plywood","Plywood","Fa","ConLD",1013,0,0,0,89,8470,"IR1","IDOTRR","1.5Fin",3,1915,1982,"Fa","CBlock","TA","N",1013,0,1526,6,0,"N","Abnorml",11.3504065354725,2539,1,0
"90",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",402,0,0,588,90,8070,"Reg","CollgCr","1Story",4,1994,1995,"TA","PConc","Ex","Y",990,0,990,5,0,"Y","Normal",11.7248058240057,1980,2,0
"91",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseA","RL","BrkFace","Wd Sdng","TA","WD",0,2,420,0,91,7200,"Reg","NAmes","1Story",4,1950,1950,"TA","Slab","TA","Y",1040,0,1040,4,0,"Y","Normal",11.6073261403917,1040,1,29
"92",203,"BrkCmn","Attchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",635,2,480,600,92,8500,"Reg","NAmes","1Story",5,1961,1961,"TA","CBlock","TA","Y",1235,0,1235,6,0,"Y","Abnorml",11.4988265405907,2470,1,0
"93",0,"None","Detchd","Unf","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",163,2,432,713,93,13360,"IR1","Crawfor","1Story",5,1921,2006,"TA","BrkTil","Ex","Y",964,0,964,5,0,"Y","Normal",12.0045682693194,1840,2,0
"94",0,"None","Detchd","Unf","TA","TA","TA","Fa","Mn","Rec","SBrkr","C (all)","MetalSd","MetalSd","TA","WD",168,2,506,1046,94,7200,"Reg","OldTown","2.5Unf",6,1910,1998,"TA","BrkTil","Ex","N",1260,1031,2291,9,1,"Y","Normal",11.8048485316793,3505,2,0
"95",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",176,2,684,648,95,9337,"IR1","CollgCr","2Story",6,1997,1997,"TA","PConc","Ex","Y",905,881,1786,7,0,"Y","Normal",12.2295450017153,2610,3.5,162
"96",68,"BrkFace","BuiltIn","Fin","TA","TA","Gd","Gd","No","ALQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",370,2,420,310,96,9765,"IR2","Gilbert","2Story",6,1993,1993,"Ex","PConc","Gd","Y",680,790,1470,6,1,"Y","Normal",12.1281111040605,2150,2.5,295
"97",183,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Av","ALQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",426,2,472,1162,97,10264,"IR1","CollgCr","1Story",7,1999,1999,"Gd","PConc","Ex","Y",1588,0,1588,6,0,"Y","Normal",12.273731294004,3176,2,187
"98",48,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","Rec","FuseF","RL","HdBoard","HdBoard","TA","WD",440,1,432,520,98,10921,"Reg","Edwards","1Story",4,1965,1965,"TA","CBlock","TA","Y",960,0,960,6,0,"P","Normal",11.4589971229447,1920,2,120
"99",0,"None","Basment","Unf","Fa","TA","TA","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","COD",350,1,366,108,99,10625,"Reg","Edwards","1Story",5,1920,1950,"TA","BrkTil","Fa","N",835,0,835,5,0,"Y","Abnorml",11.3265958867787,1293,1,0
"100",0,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",381,0,0,569,100,9320,"IR1","NAmes","1Story",4,1959,1959,"TA","CBlock","Fa","Y",1225,0,1225,6,0,"Y","Normal",11.7671800113095,2175,2.5,352
"101",28,"BrkFace","Attchd","RFn","TA","TA","TA","TA","Mn","ALQ","SBrkr","RL","Plywood","Plywood","Gd","WD",410,2,480,1200,101,10603,"IR1","NWAmes","1Story",6,1977,2001,"TA","PConc","Gd","Y",1610,0,1610,6,2,"Y","Normal",12.2307652581205,3220,3,236
"102",336,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","Gd","WD",741,2,476,0,102,9206,"Reg","SawyerW","2Story",6,1985,1985,"Gd","CBlock","TA","Y",977,755,1732,7,1,"Y","Normal",12.0895388292742,2473,2.5,238
"103",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","HdBoard","HdBoard","TA","WD",0,2,410,0,103,7018,"Reg","SawyerW","1Story",5,1979,1979,"TA","Slab","TA","Y",1535,0,1535,8,0,"Y","Alloca",11.6865762053166,1535,2,0
"104",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",1226,3,740,0,104,10402,"IR1","CollgCr","1Story",7,2009,2009,"TA","PConc","Ex","Y",1226,0,1226,6,0,"Y","Normal",12.2005574648421,2452,2,36
"105",600,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","LwQ","FuseF","RM","Stucco","Stucco","TA","WD",816,1,240,224,105,7758,"Reg","IDOTRR","1.5Fin",7,1931,1950,"TA","PConc","Ex","Y",1226,592,1818,7,2,"Y","Normal",12.0406082058026,2858,1.5,0
"106",768,"BrkFace","Attchd","RFn","TA","TA","Ex","TA","No","Unf","SBrkr","FV","VinylSd","VinylSd","Gd","WD",1053,2,648,0,106,9375,"Reg","Somerst","2Story",8,2003,2004,"Gd","PConc","Ex","Y",1053,939,1992,9,1,"Y","Normal",12.4292161968444,3045,2.5,185
"107",0,"None","Detchd","Unf","Fa","Fa","Fa","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","TA","WD",641,1,273,0,107,10800,"Reg","OldTown","1Story",4,1885,1995,"TA","BrkTil","Gd","Y",1047,0,1047,6,0,"N","Normal",11.5129254649702,1688,1,0
"108",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RM","VinylSd","VinylSd","TA","WD",516,1,250,104,108,6000,"Reg","OldTown","1Story",5,1948,1950,"TA","CBlock","Ex","Y",789,0,789,5,0,"Y","Partial",11.6526874073454,1578,1,0
"109",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","FuseF","RM","CemntBd","CmentBd","Fa","WD",793,0,0,0,109,8500,"Reg","IDOTRR","1.5Fin",5,1919,2005,"TA","CBlock","TA","N",997,520,1517,7,0,"N","Normal",11.6526874073454,2310,2,0
"110",480,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","Plywood","Plywood","TA","COD",1139,2,546,705,110,11751,"IR1","NWAmes","1Story",6,1977,1977,"TA","CBlock","Ex","Y",1844,0,1844,7,1,"Y","Normal",12.1547793511426,3688,2,122
"111",0,"None","Attchd","Unf","TA","TA","TA","Fa","No","Rec","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",550,1,325,444,111,9525,"Reg","Edwards","1.5Fin",6,1954,1972,"TA","CBlock","Gd","Y",1216,639,1855,7,0,"Y","Normal",11.8270060112765,2849,2,182
"112",0,"None","BuiltIn","Fin","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",134,2,400,250,112,7750,"IR1","Gilbert","SLvl",7,2000,2000,"TA","PConc","Ex","Y",774,656,1430,7,1,"Y","Normal",12.1007121298723,1814,2.5,180
"113",220,"Stone","BuiltIn","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",280,3,792,984,113,9965,"Reg","CollgCr","2Story",7,2007,2007,"Gd","PConc","Ex","Y",1282,1414,2696,10,1,"Y","Partial",12.8583197035179,3960,3.5,304
"114",184,"BrkFace","Basment","Unf","TA","TA","Gd","TA","Mn","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","COD",905,2,450,35,114,21000,"Reg","Crawfor","1Story",6,1953,1953,"TA","CBlock","TA","Y",2259,0,2259,7,2,"Y","Abnorml",12.2876526325226,4068,3,286
"115",0,"None","Detchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","Gd","WD",104,1,180,774,115,7259,"IR1","Crawfor","2Story",6,1945,2002,"TA","CBlock","Ex","Y",1436,884,2320,9,1,"Y","Normal",12.4665119815881,3348,3.5,224
"116",1129,"BrkFace","Detchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","MetalSd","MetalSd","TA","WD",310,2,440,419,116,3230,"Reg","Somerst","2Story",6,1999,1999,"TA","PConc","Gd","Y",729,729,1458,5,1,"Y","Normal",12.0782392740203,2187,2.5,32
"117",116,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",252,1,288,170,117,11616,"Reg","Sawyer","1Story",5,1962,1962,"TA","CBlock","TA","Y",1092,0,1092,6,1,"Y","Normal",11.8422292121128,2184,1,20
"118",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","New",1125,2,430,0,118,8536,"Reg","Edwards","1Story",5,2006,2007,"TA","PConc","Gd","Y",1125,0,1125,5,0,"Y","Partial",11.9511803959014,2250,1.5,144
"119",0,"None","Attchd","Unf","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",203,3,594,1470,119,12376,"Reg","SawyerW","2Story",7,1990,1990,"TA","PConc","Gd","Y",1699,1523,3222,11,2,"Y","Normal",12.6760762747759,4895,4,367
"120",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","New",728,2,390,0,120,8461,"Reg","CollgCr","2Story",6,2005,2006,"Gd","PConc","Ex","Y",728,728,1456,8,1,"Y","Partial",12.0075607293375,2184,2.5,24
"121",0,"None","Attchd","Unf","TA","TA","TA","TA","Gd","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",0,2,540,938,121,21453,"IR1","ClearCr","SLvl",6,1969,1969,"TA","CBlock","Ex","Y",988,0,988,4,2,"Y","Normal",12.1007121298723,1926,2,130
"122",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RM","AsbShng","AsbShng","TA","WD",732,1,264,0,122,6060,"Reg","IDOTRR","1.5Fin",4,1939,1950,"TA","PConc","Gd","Y",772,351,1123,4,0,"P","Normal",11.5129254649702,1855,1,0
"123",135,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",510,1,288,570,123,9464,"Reg","NAmes","1Story",6,1958,1958,"TA","CBlock","Gd","Y",1080,0,1080,5,0,"Y","Normal",11.8204101647182,2160,1,0
"124",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","Plywood","Plywood","Gd","WD",899,2,530,300,124,7892,"Reg","SawyerW","1Story",6,1993,1993,"Gd","PConc","Ex","Y",1199,0,1199,5,0,"Y","Normal",11.944058319827,2398,2,63
"125",0,"None","Attchd","Unf","TA","TA","Gd","Fa","No","Unf","SBrkr","RL","HdBoard","HdBoard","TA","WD",1362,2,435,0,125,17043,"IR1","NWAmes","1Story",6,1979,1998,"TA","CBlock","TA","Y",1586,0,1586,7,1,"Y","Normal",12.106252310248,2948,2,192
"126",0,"None","Attchd","Unf","TA","TA","TA","TA","Av","GLQ","SBrkr","RM","Wd Sdng","Wd Sdng","TA","WD",30,0,0,490,126,6780,"Reg","IDOTRR","1.5Fin",6,1935,1982,"TA","CBlock","Gd","N",520,0,754,5,0,"N","Normal",11.3445068133453,1274,2,53
"127",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","ALQ","SBrkr","RL","Plywood","Plywood","TA","WD",958,2,440,120,127,4928,"IR1","NPkVill","1Story",6,1976,1976,"TA","CBlock","TA","Y",958,0,958,5,1,"Y","Normal",11.7597855429018,2036,2,205
"128",0,"None","Attchd","Unf","TA","TA","TA","TA","No","LwQ","SBrkr","RM","WdShing","Wd Sdng","TA","WD",556,0,0,116,128,4388,"IR1","OldTown","1.5Unf",5,1930,1950,"TA","BrkTil","Ex","Y",840,0,840,5,1,"N","Normal",11.3736633976367,1512,1,0
"129",266,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","VinylSd","VinylSd","TA","WD",148,2,453,512,129,7590,"Reg","NAmes","2Story",6,1966,1966,"TA","CBlock","TA","Y",660,688,1348,6,1,"Y","Normal",11.9511803959014,2008,1.5,296
"130",85,"BrkFace","2Types","RFn","TA","TA","TA","TA","No","Rec","FuseA","RL","Plywood","Plywood","Ex","WD",413,2,750,567,130,8973,"Reg","NAmes","1Story",5,1958,1991,"TA","CBlock","TA","Y",1053,0,1053,6,0,"Y","Abnorml",11.9183905730784,2061,1.5,80
"131",309,"BrkFace","Attchd","Fin","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","Gd","WD",479,2,487,445,131,14200,"Reg","NAmes","2Story",7,1966,1966,"TA","CBlock","Ex","Y",1216,941,2157,8,2,"Y","Normal",12.3282902782544,3081,2.5,171
"132",40,"BrkFace","BuiltIn","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",297,2,390,695,132,12224,"IR1","Gilbert","2Story",6,2000,2000,"Gd","PConc","Ex","Y",1022,1032,2054,7,1,"Y","Normal",12.4049235042753,3046,3.5,72
"133",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","MetalSd","MetalSd","Gd","WD",658,2,624,405,133,7388,"Reg","NAmes","1Story",5,1959,2002,"TA","CBlock","Gd","Y",1327,0,1327,7,0,"Y","Normal",11.9233781145894,2390,2,0
"134",136,"BrkFace","Attchd","Fin","TA","TA","Ex","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",262,2,471,1005,134,6853,"IR1","Timber","1Story",8,2001,2002,"Gd","PConc","Ex","Y",1296,0,1296,6,0,"Y","Normal",12.3013828253345,2563,3,217
"135",0,"None","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","Plywood","Plywood","TA","WD",891,2,440,570,135,10335,"IR1","Sawyer","1Story",5,1968,1993,"TA","CBlock","Gd","Y",1721,0,1721,7,1,"Y","Normal",12.1007121298723,3182,2.5,96
"136",288,"BrkFace","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",1304,2,530,0,136,10400,"Reg","NWAmes","1Story",7,1970,1970,"TA","PConc","Gd","Y",1682,0,1682,7,1,"Y","Normal",12.0668105781967,2986,2,98
"137",196,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","BLQ","SBrkr","RL","MetalSd","MetalSd","TA","WD",519,1,318,695,137,10355,"IR1","NAmes","1Story",5,1967,1967,"TA","CBlock","TA","Y",1214,0,1214,5,1,"Y","Normal",11.870599909242,2428,2,111
"138",70,"BrkFace","2Types","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","TA","WD",1907,3,766,0,138,11070,"Reg","Mitchel","1Story",7,1988,1989,"TA","CBlock","Gd","Y",1959,0,1959,9,0,"Y","Family",12.0494188354848,3866,3,0
"139",320,"BrkFace","Attchd","Fin","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",336,3,660,668,139,9066,"IR1","CollgCr","2Story",8,1999,2000,"Gd","PConc","Ex","Y",1004,848,1852,7,2,"Y","Normal",12.3458345879053,2856,2.5,330
"140",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",107,2,470,821,140,15426,"IR1","CollgCr","2Story",6,1997,1997,"TA","PConc","Ex","Y",928,836,1764,7,0,"Y","Normal",12.3523351525084,2692,3.5,375
"141",0,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","HdBoard","HdBoard","TA","ConLI",432,0,0,432,141,10500,"Reg","NAmes","1Story",4,1971,1971,"TA","CBlock","TA","Y",864,0,864,5,1,"Y","Normal",11.6526874073454,1728,1,0
"142",0,"None","Attchd","Fin","TA","TA","Gd","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",434,2,660,1300,142,11645,"Reg","CollgCr","1Story",7,2005,2005,"Gd","PConc","Ex","Y",1734,0,1734,7,0,"Y","Normal",12.4684369099977,3468,3,184
"143",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RL","BrkFace","Wd Sdng","TA","WD",403,2,720,507,143,8520,"Reg","NAmes","1.5Fin",5,1952,1952,"TA","CBlock","Fa","Y",910,475,1385,6,0,"Y","Normal",12.0197430673387,2295,2,0
"144",183,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",811,2,577,679,144,10335,"IR1","CollgCr","1Story",7,1999,1999,"Gd","PConc","Ex","Y",1501,0,1501,6,0,"Y","Normal",12.2258752728264,2991,3,173
"145",336,"BrkFace","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RM","HdBoard","HdBoard","TA","ConLI",396,2,504,1332,145,9100,"Reg","Sawyer","1Story",5,1963,1963,"TA","CBlock","TA","Y",1728,0,1728,10,0,"Y","Abnorml",11.7360690162844,3456,3,0
"146",50,"Stone","Detchd","Unf","TA","TA","Gd","TA","No","Unf","SBrkr","RM","VinylSd","VinylSd","Gd","WD",970,2,380,0,146,2522,"Reg","Edwards","2Story",6,2004,2006,"Gd","PConc","Ex","Y",970,739,1709,7,0,"Y","Normal",11.7752897294377,2679,2,40
"147",0,"None","Detchd","Unf","Fa","TA","TA","TA","No","BLQ","FuseA","RM","Wd Sdng","Wd Sdng","TA","WD",506,1,180,209,147,6120,"Reg","BrkSide","1Story",5,1931,1993,"TA","BrkTil","TA","Y",875,0,875,5,0,"Y","Normal",11.5617156291397,1590,2,48
"148",180,"BrkFace","BuiltIn","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",884,2,434,0,148,9505,"IR1","Gilbert","2Story",7,2001,2001,"Gd","PConc","Ex","Y",884,1151,2035,8,1,"Y","Normal",12.3126823805884,2919,2.5,192
"149",120,"BrkFace","Attchd","Unf","TA","TA","Gd","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","WD",400,0,0,680,149,7500,"Reg","SawyerW","1Story",7,2004,2005,"TA","PConc","Ex","Y",1080,0,1080,6,0,"Y","Normal",11.8565151693603,2160,2,0
"150",0,"None","Detchd","Unf","Fa","TA","Gd","TA","No","Unf","FuseA","RM","MetalSd","MetalSd","TA","WD",896,1,240,0,150,6240,"Reg","BrkSide","1.5Fin",5,1936,1950,"TA","BrkTil","Gd","Y",896,448,1344,7,0,"Y","Normal",11.6526874073454,2240,1,314
"151",0,"None","Attchd","Unf","TA","TA","TA","TA","Av","BLQ","SBrkr","RL","HdBoard","HdBoard","TA","WD",253,2,440,716,151,10356,"Reg","CollgCr","1Story",5,1975,1975,"TA","CBlock","TA","Y",969,0,969,5,0,"Y","Normal",11.7117763237154,1938,1.5,0
"152",436,"Stone","Attchd","RFn","TA","TA","Ex","TA","Gd","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",310,3,866,1400,152,13891,"Reg","NridgHt","1Story",8,2007,2008,"Gd","PConc","Ex","Y",1710,0,1710,6,1,"Y","Partial",12.8277291949399,3420,3,102
"153",252,"BrkFace","Attchd","RFn","TA","TA","TA","TA","No","Rec","SBrkr","RL","HdBoard","HdBoard","TA","WD",409,2,495,416,153,14803,"IR1","NWAmes","2Story",6,1971,1971,"TA","CBlock","Gd","Y",1097,896,1993,8,1,"Y","Normal",12.1547793511426,2818,2.5,66
"154",0,"None","Attchd","RFn","TA","TA","Gd","TA","Gd","BLQ","SBrkr","RL","BrkFace","Plywood","TA","WD",93,2,564,429,154,13500,"Reg","ClearCr","1Story",6,1960,1975,"TA","CBlock","Gd","Y",1252,0,1252,4,1,"Y","Normal",12.3673407931263,2854,2,409
"155",0,"None","Detchd","Unf","Fa","Fa","TA","TA","No","Unf","FuseA","RM","Wd Sdng","Wd Sdng","TA","WD",1200,1,312,0,155,11340,"Reg","OldTown","1Story",6,1923,1950,"TA","BrkTil","TA","Y",1200,0,1200,7,0,"Y","Family",11.7360690162844,2400,1,0
"156",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","FuseF","RL","Wd Sdng","Wd Sdng","TA","WD",572,0,0,0,156,9600,"Reg","Edwards","1.5Fin",6,1924,1950,"TA","BrkTil","Fa","N",572,524,1096,5,0,"N","Normal",11.2772031314492,1668,1,8
"157",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Unf","FuseF","RL","Wd Sdng","Wd Sdng","TA","WD",0,2,625,0,157,7200,"Reg","NAmes","1Story",5,1950,1950,"TA","CBlock","TA","Y",1040,0,1040,5,0,"Y","Normal",11.6036798282387,1040,1,0
"158",84,"BrkFace","BuiltIn","Fin","TA","TA","Ex","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Ex","New",774,3,680,0,158,12003,"Reg","Timber","2Story",8,2009,2010,"Gd","PConc","Ex","Y",774,1194,1968,8,1,"Y","Partial",12.5043236693312,2742,2.5,75
"159",0,"None","Attchd","RFn","TA","TA","Gd","TA","No","GLQ","SBrkr","FV","VinylSd","VinylSd","Gd","WD",769,2,678,222,159,12552,"Reg","Somerst","2Story",7,2004,2005,"Gd","PConc","Ex","Y",991,956,1947,8,1,"Y","Normal",12.4486265903642,2938,2.5,136
"160",456,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Mn","GLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",1335,2,576,57,160,19378,"IR1","Gilbert","2Story",7,2005,2006,"Gd","PConc","Ex","Y",1392,1070,2462,9,1,"Y","Partial",12.6760762747759,3854,3.5,371
"161",0,"None","Attchd","Unf","TA","TA","Gd","TA","No","BLQ","SBrkr","RL","Plywood","Plywood","TA","WD",572,2,516,660,161,11120,"IR1","Veenker","1Story",6,1984,1984,"TA","PConc","TA","Y",1232,0,1232,6,0,"Y","Normal",11.9984332807519,2464,2,0
"162",664,"BrkFace","BuiltIn","Fin","TA","TA","Ex","TA","Av","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","WD",556,3,726,1016,162,13688,"IR1","NridgHt","2Story",9,2003,2004,"Gd","PConc","Ex","Y",1572,1096,2668,10,2,"Y","Normal",12.9299914847569,4240,3.5,400
"163",226,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","Mn","BLQ","SBrkr","RL","VinylSd","VinylSd","Gd","New",340,2,532,1201,163,12182,"Reg","NridgHt","1Story",7,2005,2005,"Gd","PConc","Ex","Y",1541,0,1541,7,1,"Y","Partial",12.3013828253345,3082,2,70
"164",0,"None","Attchd","Unf","TA","TA","TA","TA","No","Unf","SBrkr","RL","MetalSd","MetalSd","TA","WD",882,0,0,0,164,5500,"Reg","OldTown","1.5Unf",4,1956,1956,"TA","CBlock","Ex","Y",882,0,882,4,0,"Y","Normal",11.5444241320296,1764,1,0
"165",0,"None","Detchd","Unf","TA","TA","TA","TA","Mn","LwQ","FuseA","RM","MetalSd","MetalSd","Gd","WD",779,1,216,370,165,5400,"Reg","OldTown","1Story",6,1926,2004,"TA","BrkTil","Gd","Y",1149,467,1616,5,0,"Y","Normal",11.9316357998284,2765,2,0
"166",0,"None","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","Wd Sdng","Wd Sdng","TA","WD",112,0,0,351,166,10106,"Reg","Edwards","1.5Fin",5,1940,1999,"TA","BrkTil","Gd","Y",808,547,1355,6,0,"Y","Normal",11.7558716435806,1999,3,140
"167",0,"None","Attchd","Fin","TA","TA","TA","TA","No","LwQ","FuseA","RL","Wd Sdng","Wd Sdng","TA","COD",470,1,303,379,167,10708,"IR1","ClearCr","1Story",5,1955,1993,"Gd","CBlock","Ex","Y",1867,0,1867,7,3,"Y","Normal",12.1547793511426,3484,2,476
"168",300,"Stone","Attchd","Fin","TA","TA","Ex","TA","No","GLQ","SBrkr","RL","VinylSd","VinylSd","Ex","New",294,3,789,1288,168,10562,"Reg","NridgHt","2Story",8,2007,2007,"Gd","PConc","Ex","Y",1610,551,2161,8,1,"Y","Partial",12.6934986204678,3743,2.5,298
"169",0,"None","Attchd","Fin","TA","TA","Gd","TA","No","Unf","SBrkr","RL","VinylSd","VinylSd","Gd","WD",840,2,440,0,169,8244,"IR1","Gilbert","2Story",7,2004,2004,"Gd","PConc","Ex","Y",840,880,1720,7,1,"Y","Normal",12.1199699464768,2560,2.5,148
"170",653,"BrkFace","Attchd","RFn","TA","TA","Gd","TA","No","Unf","SBrkr","RL","Plywood","Plywood","TA","WD",1686,2,511,0,170,16669,"IR1","Timber","1Story",8,1981,1981,"Gd","CBlock","TA","Y",1707,0,1707,6,1,"Y","Normal",12.3371009079366,3393,2.5,638
"171",0,"None","Detchd","Unf","TA","TA","TA","TA","No","Rec","SBrkr","RM","MetalSd","MetalSd","TA","WD",360,2,660,360,171,12358,"IR1","OldTown","1.5Fin",5,1941,1950,"TA","CBlock","TA","Y",854,0,1382,7,0,"Y","Normal",11.7636841833174,2102,1.5,237
"172",112,"Stone","Attchd","Fin","TA","TA","TA","Gd","Gd","BLQ","SBrkr","RL","BrkFace","Plywood","TA","WD",441,2,528,639,172,31770,"IR1","NAmes","1Story",6,1960,1960,"TA","CBlock","Fa","Y",1656,0,1656,7,2,"P","Normal",12.2783933071098,2736,2,272
"173",0,"None","Attchd","RFn","Gd","TA","Gd","Gd","No","GLQ","SBrkr","RL","HdBoard","HdBoard","Gd","WD",354,2,504,495,173,5306,"IR1","StoneBr","2Story",7,1987,1987,"Gd","PConc","Gd","Y",1064,703,1767,5,1,"Y","Normal",12.3842188309136,2831,3,476
"174",491,"BrkCmn","Attchd","Unf","TA","TA","TA","TA","No","ALQ","SBrkr","RL","WdShing","Wd Shng","TA","COD",700,2,504,288,174,10197,"IR1","NAmes","1Story",6,1961,1961,"TA","CBlock","TA","Y",1362,0,1362,6,1,"Y","Normal",12.0015054797889,2724,2.5,20
"175",132,"Stone","Attchd","Fin","TA","TA","Gd","Fa","No","ALQ","SBrkr","RL","VinylSd","Plywood","TA","WD",0,2,616,1398,175,12416,"IR1","Timber","1Story",6,1986,1986,"TA","CBlock","TA","Y",1651,0,1651,7,1,"Y","Normal",12.1226910365911,3257,3,192
"176",0,"None","Attchd","Unf","TA","TA","TA","Gd","Av","ALQ","SBrkr","RL","WdShing","Wd Shng","Gd","WD",725,2,576,477,176,12615,"Reg","Edwards","1Story",6,1950,2001,"TA","CBlock","TA","Y",2158,0,2158,7,1,"Y","Normal",12.4008167223227,3360,3,29
